split,image_id,hls_tile,acquisition_date,crs_wkt,chip_bounds,burned_pixels,unburned_pixels,missing_pixels
validation,subsetted_512x512_HLS.S30.T12TTM.2019244.v1.4,12TTM,2019-09-01,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((228810.0 4641570.0, 228810.0 4656930.0, 244170.0 4656930.0, 244170.0 4641570.0, 228810.0 4641570.0))",30860,231284,0
validation,subsetted_512x512_HLS.S30.T12TUK.2018231.v1.4,12TUK,2018-08-19,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((326190.0 4482120.0, 326190.0 4497480.0, 341550.0 4497480.0, 341550.0 4482120.0, 326190.0 4482120.0))",59244,202900,0
validation,subsetted_512x512_HLS.S30.T12TUM.2019231.v1.4,12TUM,2019-08-19,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((388680.0 4617750.000000001, 388680.0 4633110.000000001, 404040.0 4633110.000000001, 404040.0 4617750.000000001, 388680.0 4617750.000000001))",11483,250654,7
validation,subsetted_512x512_HLS.S30.T12TUN.2019276.v1.4,12TUN,2019-10-03,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((322410.0 4751100.0, 322410.0 4766460.0, 337770.0 4766460.0, 337770.0 4751100.0, 322410.0 4751100.0))",43468,218676,0
validation,subsetted_512x512_HLS.S30.T12TUN.2021215.v1.4,12TUN,2021-08-03,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((369450.0 4701810.0, 369450.0 4717170.0, 384810.0 4717170.0, 384810.0 4701810.0, 369450.0 4701810.0))",7141,255003,0
validation,subsetted_512x512_HLS.S30.T12TUP.2019226.v1.4,12TUP,2019-08-14,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((350850.0 4825020.0, 350850.0 4840380.0, 366210.0 4840380.0, 366210.0 4825020.0, 350850.0 4825020.0))",245298,16846,0
validation,subsetted_512x512_HLS.S30.T12TVK.2020308.v1.4,12TVK,2020-11-03,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((437850.0 4458360.0, 437850.0 4473720.0, 453210.0 4473720.0, 453210.0 4458360.0, 437850.0 4458360.0))",15087,247048,9
validation,subsetted_512x512_HLS.S30.T12TVM.2018246.v1.4,12TVM,2018-09-03,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((484290.0 4637700.0, 484290.0 4653060.0, 499649.99999999994 4653060.0, 499649.99999999994 4637700.0, 484290.0 4637700.0))",18645,141096,102403
validation,subsetted_512x512_HLS.S30.T12TVN.2018291.v1.4,12TVN,2018-10-18,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((447720.0 4708260.0, 447720.0 4723620.0, 463080.0 4723620.0, 463080.0 4708260.0, 447720.0 4708260.0))",4501,257304,339
validation,subsetted_512x512_HLS.S30.T12TVR.2020281.v1.4,12TVR,2020-10-07,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((430500.0 5060940.0, 430500.0 5076300.0, 445860.0 5076300.0, 445860.0 5060940.0, 430500.0 5060940.0))",8167,253958,19
validation,subsetted_512x512_HLS.S30.T12TWR.2020283.v1.4,12TWR,2020-10-09,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((500040.00000000006 5057280.0, 500040.00000000006 5072640.0, 515400.00000000006 5072640.0, 515400.00000000006 5057280.0, 500040.00000000006 5057280.0))",37222,192796,32126
validation,subsetted_512x512_HLS.S30.T12TXK.2018215.v1.4,12TXK,2018-08-03,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((687060.0 4390200.0, 687060.0 4405560.0, 702420.0 4405560.0, 702420.0 4390200.0, 687060.0 4390200.0))",25633,236363,148
validation,subsetted_512x512_HLS.S30.T12TXT.2018293.v1.4,12TXT,2018-10-20,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((613440.0 5268420.0, 613440.0 5283780.0, 628800.0 5283780.0, 628800.0 5268420.0, 613440.0 5268420.0))",5067,257042,35
validation,subsetted_512x512_HLS.S30.T12TXT.2020248.v1.4,12TXT,2020-09-04,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((603720.0 5263050.0, 603720.0 5278410.0, 619080.0 5278410.0, 619080.0 5263050.0, 603720.0 5263050.0))",4687,257457,0
validation,subsetted_512x512_HLS.S30.T12TYK.2020215.v1.4,12TYK,2020-08-02,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((715920.0 4399830.0, 715920.0 4415190.0, 731280.0 4415190.0, 731280.0 4399830.0, 715920.0 4399830.0))",15219,246756,169
validation,subsetted_512x512_HLS.S30.T12TYT.2018153.v1.4,12TYT,2018-06-02,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((707820.0 5250030.0, 707820.0 5265390.0, 723180.0 5265390.0, 723180.0 5250030.0, 707820.0 5250030.0))",30550,231594,0
validation,subsetted_512x512_HLS.S30.T12TYT.2019153.v1.4,12TYT,2019-06-02,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((717120.0 5249820.0, 717120.0 5265180.0, 732480.0 5265180.0, 732480.0 5249820.0, 717120.0 5249820.0))",13174,248970,0
validation,subsetted_512x512_HLS.S30.T12UXU.2021250.v1.4,12UXU,2021-09-07,"PROJCS[""UTM Zone 12, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-111],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((670050.0 5312250.0, 670050.0 5327610.0, 685410.0 5327610.0, 685410.0 5312250.0, 670050.0 5312250.0))",36020,148271,77853
validation,subsetted_512x512_HLS.S30.T13REQ.2018156.v1.4,13REQ,2018-06-05,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((573540.0 3398760.0, 573540.0 3414120.0, 588900.0 3414120.0, 588900.0 3398760.0, 573540.0 3398760.0))",9760,252384,0
validation,subsetted_512x512_HLS.S30.T13RGP.2020118.v1.4,13RGP,2020-04-27,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((722670.0 3338220.0, 722670.0 3353580.0, 738030.0 3353580.0, 738030.0 3338220.0, 722670.0 3338220.0))",26039,236105,0
validation,subsetted_512x512_HLS.S30.T13SBT.2019202.v1.4,13SBT,2019-07-21,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((225240.0 3703110.0, 225240.0 3718470.0, 240600.0 3718470.0, 240600.0 3703110.0, 225240.0 3703110.0))",14807,247337,0
validation,subsetted_512x512_HLS.S30.T13SBV.2019247.v1.4,13SBV,2019-09-04,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((260909.99999999997 3904980.0, 260909.99999999997 3920340.0, 276270.0 3920340.0, 276270.0 3904980.0, 260909.99999999997 3904980.0))",35173,226971,0
validation,subsetted_512x512_HLS.S30.T13SCA.2019227.v1.4,13SCA,2019-08-15,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((385260.0 4025760.0000000005, 385260.0 4041120.0000000005, 400620.0 4041120.0000000005, 400620.0 4025760.0000000005, 385260.0 4025760.0000000005))",8719,253186,239
validation,subsetted_512x512_HLS.S30.T13SDA.2018199.v1.4,13SDA,2018-07-18,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((487050.0 4015619.9999999995, 487050.0 4030979.9999999995, 502410.0 4030979.9999999995, 502410.0 4015619.9999999995, 487050.0 4015619.9999999995))",8031,253952,161
validation,subsetted_512x512_HLS.S30.T13SDU.2018254.v1.4,13SDU,2018-09-11,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((485520.0 3795720.0, 485520.0 3811080.0, 500880.0 3811080.0, 500880.0 3795720.0, 485520.0 3795720.0))",11440,250704,0
validation,subsetted_512x512_HLS.S30.T13SEB.2020249.v1.4,13SEB,2020-09-05,"PROJCS[""UTM Zone 13, Northern Hemisphere"",GEOGCS[""Unknown datum based upon the WGS 84 ellipsoid"",DATUM[""Not specified (based on WGS 84 spheroid)"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-105],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH]]","POLYGON ((546600.0 4090200.0, 546600.0 4105560.0, 561960.0 4105560.0, 561960.0 4090200.0, 546600.0 4090200.0))",7825,254262,57
